交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20200511384608594341 	","                    	",2020/5/11 2:39,                    ,2020/5/11 2:39,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.10-收益发放 ,0.31,        ,交易成功    ,0,0,                    ,已收入      
"20200510375333604341 	","                    	",2020/5/10 2:12,                    ,2020/5/10 2:12,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.09-收益发放 ,0.31,        ,交易成功    ,0,0,                    ,已收入      
"20200509009130100010340023049141	","LC2020050913091020889129723163473201	",2020/5/9 13:09,2020/5/9 13:09,2020/5/9 13:09,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-单次转入            ,8000,        ,交易成功    ,0,0,                    ,资金转移     
"20200509373266822341 	","                    	",2020/5/9 2:20,                    ,2020/5/9 2:20,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.08-收益发放 ,0.38,        ,交易成功    ,0,0,                    ,已收入      
"20200508001080012204340036444459	","                    	",2020/5/8 9:18,                    ,2020/5/8 9:18,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200508364231896341 	","                    	",2020/5/8 2:29,                    ,2020/5/8 2:29,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.07-收益发放 ,0.28,        ,交易成功    ,0,0,                    ,已收入      
"20200507001080012204340036185839	","                    	",2020/5/7 9:21,                    ,2020/5/7 9:21,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200507362354668341 	","                    	",2020/5/7 2:21,                    ,2020/5/7 2:21,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.06-收益发放 ,0.35,        ,交易成功    ,0,0,                    ,已收入      
"20200506001080012204340035967652	","                    	",2020/5/6 12:11,                    ,2020/5/6 12:11,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-富国稳健增强债券C-买入   ,1000,        ,交易成功    ,0,0,                    ,已支出      
"20200506001080012204340035791260	","                    	",2020/5/6 7:06,                    ,2020/5/6 7:06,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200506357140216341 	","                    	",2020/5/6 2:39,                    ,2020/5/6 2:39,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.05-收益发放 ,0.4,        ,交易成功    ,0,0,                    ,已收入      
"20200505351527002341 	","                    	",2020/5/5 2:22,                    ,2020/5/5 2:22,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.04-收益发放 ,0.4,        ,交易成功    ,0,0,                    ,已收入      
"20200504346526505341 	","                    	",2020/5/4 2:26,                    ,2020/5/4 2:26,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.03-收益发放 ,0.4,        ,交易成功    ,0,0,                    ,已收入      
"20200503341396638341 	","                    	",2020/5/3 2:43,                    ,2020/5/3 2:43,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.02-收益发放 ,0.4,        ,交易成功    ,0,0,                    ,已收入      
"20200502335978803341 	","                    	",2020/5/2 2:22,                    ,2020/5/2 2:22,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.05.01-收益发放 ,0.4,        ,交易成功    ,0,0,                    ,已收入      
"20200501330510064341 	","                    	",2020/5/1 2:31,                    ,2020/5/1 2:31,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.30-收益发放 ,0.42,        ,交易成功    ,0,0,                    ,已收入      
"20200430001080012204340035393384	","                    	",2020/4/30 9:26,                    ,2020/4/30 9:26,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200430326950066341 	","                    	",2020/4/30 5:55,                    ,2020/4/30 5:55,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.29-收益发放 ,0.83,        ,交易成功    ,0,0,                    ,已收入      
"20200428001080012404340035001982	","                    	",2020/4/29 15:24,                    ,2020/4/29 15:24,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-国泰国证食品饮料行业-卖出至余额宝,111.4,        ,交易成功    ,0,0,                    ,已收入      
"20200429001080012204340035151113	","                    	",2020/4/29 9:21,                    ,2020/4/29 9:21,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200429319874699341 	","                    	",2020/4/29 2:36,                    ,2020/4/29 2:36,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.28-收益发放 ,0.48,        ,交易成功    ,0,0,                    ,已收入      
"20200428001080012204340035072013	","                    	",2020/4/28 18:28,                    ,2020/4/28 18:28,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入退款    ,100,        ,交易成功    ,0,0,                    ,已收入      
"20200428001080012204340035072013	","                    	",2020/4/28 18:24,                    ,2020/4/28 18:28,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-鹏华丰禄债券-买入      ,100,        ,交易成功    ,0,0,                    ,已支出      
"20200428314711621341 	","                    	",2020/4/28 2:34,                    ,2020/4/28 2:34,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.27-收益发放 ,0.31,        ,交易成功    ,0,0,                    ,已收入      
"20200427306349446341 	","                    	",2020/4/27 2:22,                    ,2020/4/27 2:22,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.26-收益发放 ,0.59,        ,交易成功    ,0,0,                    ,已收入      
"20200427009130101000340011960954	","20200427009130501000340057655320	",2020/4/27 1:40,2020/4/27 1:40,2020/4/27 1:40,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-自动转入            ,26,        ,交易成功    ,0,0,                    ,资金转移     
"20200426009130194000340011833347	","20200426001100121100341626918789	",2020/4/26 20:24,2020/4/26 20:24,2020/4/26 20:24,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-笔笔攒-单笔攒入        ,1,        ,交易成功    ,0,0,                    ,资金转移     
"20200426304325686341 	","                    	",2020/4/26 2:34,                    ,2020/4/26 2:34,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.25-收益发放 ,0.39,        ,交易成功    ,0,0,                    ,已收入      
"20200425396171019341 	","                    	",2020/4/25 2:19,                    ,2020/4/25 2:19,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.24-收益发放 ,0.46,        ,交易成功    ,0,0,                    ,已收入      
"20200424394352474341 	","                    	",2020/4/24 2:30,                    ,2020/4/24 2:30,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.23-收益发放 ,0.35,        ,交易成功    ,0,0,                    ,已收入      
"20200424009130101000340009739427	","20200424009130501000340056324120	",2020/4/24 1:40,2020/4/24 1:40,2020/4/24 1:40,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-自动转入            ,40.68,        ,交易成功    ,0,0,                    ,资金转移     
"20200423009130194000340009627211	","20200423001100121100341625185707	",2020/4/23 21:04,2020/4/23 21:04,2020/4/23 21:04,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-笔笔攒-单笔攒入        ,1,        ,交易成功    ,0,0,                    ,资金转移     
"20200423009130194000340009504088	","20200423001100121100341625088819	",2020/4/23 18:41,2020/4/23 18:41,2020/4/23 18:41,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-笔笔攒-单笔攒入        ,1,        ,交易成功    ,0,0,                    ,资金转移     
"20200423389245938341 	","                    	",2020/4/23 2:28,                    ,2020/4/23 2:28,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.22-收益发放 ,0.48,        ,交易成功    ,0,0,                    ,已收入      
"20200423009130101000340008881954	","20200423009130501000340055236112	",2020/4/23 1:40,2020/4/23 1:40,2020/4/23 1:40,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,余额宝-自动转入            ,41,        ,交易成功    ,0,0,                    ,资金转移     
"20200422384053163341 	","                    	",2020/4/22 2:20,                    ,2020/4/22 2:20,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.21-收益发放 ,0.44,        ,交易成功    ,0,0,                    ,已收入      
"20200421009130125000340007528297	","20200421200040011100920002173562	",2020/4/21 12:28,2020/4/21 12:28,2020/4/21 12:28,支付宝网站     ,即时到账交易          ,兴证全球基金管理有限公司    ,转账收款到余额宝            ,385,        ,交易成功    ,0,0,                    ,资金转移     
"20200421378965024341 	","                    	",2020/4/21 2:28,                    ,2020/4/21 2:28,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.20-收益发放 ,0.32,        ,交易成功    ,0,0,                    ,已收入      
"20200420373878356341 	","                    	",2020/4/20 2:31,                    ,2020/4/20 2:31,支付宝网站     ,即时到账交易          ,兴全基金管理有限公司      ,余额宝-2020.04.19-收益发放 ,0.37,        ,交易成功    ,0,0,                    ,已收入      
